state_name,district_name,crop_year,season,crop,area_hectares,yield_kg_per_ha,production_tonnes
Telangana,Tela_District_13,2022.0,Kharif,Barley,33810.47,2061.81,69710.77
Karnataka,Karn_District_05,2010.0,Kharif,Mustard,10890.29,1947.6,21209.93
Karnataka,Karn_District_18,,Rabi,Sugarcane,33231.47,3545.93,117836.47
Haryana,Hary_District_02,2019.0,Rabi,Mustard,37091.72,1069.41,39666.26
West Bengal,West_District_09,2021.0,Rabi,Cotton,,3596.67,147262.13
Uttar Pradesh,Utta_District_20,2023.0,Zaid,Sugarcane,1622.2,2010.19,3260.93
Maharashtra,Maha_District_16,2016.0,,Rice,23388.89,2122.78,49649.47
Telangana,Tela_District_05,2022.0,Zaid,Sugarcane,5959.1,1433.06,8539.75
Andhra Pradesh,Andh_District_14,2021.0,Zaid,Jowar,1325.61,918.85,1218.04
West Bengal,West_District_13,2017.0,Kharif,Maize,13388.38,4189.87,56095.57
Telangana,Tela_District_03,2014.0,Kharif,Jowar,,2410.24,63580.23
Telangana,Tela_District_16,2020.0,Kharif,Rice,33141.93,2936.8,97331.22
Gujarat,Guja_District_01,2016.0,Kharif,Barley,6662.54,1501.81,10005.87
Odisha,Odis_District_14,2013.0,,Jowar,11203.87,3199.79,35850.03
Punjab,Punj_District_02,2017.0,,Sugarcane,23135.06,2244.13,51918.08
Uttar Pradesh,Utta_District_15,2011.0,Kharif,Rice,27876.29,4865.52,135632.65
Haryana,,2018.0,Rabi,Wheat,15778.25,2840.88,44824.11
Maharashtra,Maha_District_15,2020.0,Rabi,Barley,24070.46,3724.89,89659.82
Andhra Pradesh,Andh_District_04,2017.0,,Mustard,36541.48,3780.82,138156.76
Assam,Assa_District_13,2022.0,Kharif,Soybean,10155.83,2520.92,
Madhya Pradesh,Madh_District_11,2019.0,Zaid,Sugarcane,40577.62,2216.89,89956.12
Punjab,Punj_District_19,2019.0,Kharif,Maize,49214.33,2141.54,105394.46
Bihar,Biha_District_17,2013.0,Zaid,Maize,24933.57,2635.37,65709.18
Telangana,Tela_District_11,2021.0,Zaid,Barley,21739.82,4305.34,93597.32
Haryana,Hary_District_09,2015.0,,Groundnut,7848.23,,23972.34
Karnataka,Karn_District_07,2023.0,Rabi,Cotton,30968.22,4330.5,134107.88
Karnataka,Karn_District_06,2023.0,Rabi,Barley,30499.09,4820.09,147008.36
Tamil Nadu,Tami_District_15,2010.0,Rabi,Jowar,43621.17,2069.33,90266.6
Rajasthan,Raja_District_11,2012.0,Rabi,Groundnut,43009.33,4813.15,207010.36
Rajasthan,Raja_District_09,2017.0,Rabi,Rice,12934.14,3245.94,41983.44
,Biha_District_11,2023.0,Rabi,Barley,14162.02,3423.05,48477.3
Bihar,Biha_District_02,2012.0,Zaid,Rice,4772.78,3803.85,18154.94
Tamil Nadu,Tami_District_05,2011.0,Kharif,Groundnut,21049.01,3142.88,66154.51
Karnataka,Karn_District_14,2020.0,Rabi,Cotton,1390.53,3629.49,5046.91
Andhra Pradesh,Andh_District_11,2017.0,Kharif,Jowar,24849.97,3313.63,82343.61
Telangana,,2010.0,Kharif,Wheat,15851.83,1156.19,18327.73
Uttar Pradesh,Utta_District_07,2015.0,Zaid,Soybean,21827.9,4747.91,103636.9
Odisha,Odis_District_05,2019.0,Zaid,Barley,11466.92,3541.28,40607.57
Madhya Pradesh,Madh_District_07,2015.0,Zaid,Soybean,2587.19,3731.45,9653.97
Karnataka,Karn_District_12,2013.0,Rabi,Groundnut,11998.02,2531.83,30376.95
Rajasthan,,2014.0,Rabi,Rice,18450.88,1007.78,18594.43
Odisha,Odis_District_09,2014.0,Rabi,Groundnut,17344.54,2075.56,35999.63
Bihar,Biha_District_12,2017.0,Kharif,Jowar,26153.07,4875.58,127511.39
Assam,Assa_District_11,2014.0,Rabi,Maize,23553.87,4614.92,108699.23
Maharashtra,Maha_District_11,2020.0,Kharif,Soybean,23131.73,983.94,22760.23
Andhra Pradesh,Andh_District_10,2012.0,,Mustard,11584.63,2333.83,27036.56
Maharashtra,Maha_District_20,2018.0,Kharif,Soybean,16335.9,4396.23,71816.37
Uttar Pradesh,Utta_District_15,2017.0,Kharif,Sugarcane,33964.42,3102.39,105370.88
Andhra Pradesh,Andh_District_03,2011.0,Rabi,Barley,24612.35,2287.72,56306.17
Assam,Assa_District_08,2019.0,Zaid,Sugarcane,30648.4,1060.73,32509.68
Tamil Nadu,Tami_District_10,2013.0,Kharif,Soybean,8210.41,1864.02,15304.37
Haryana,Hary_District_17,2013.0,Zaid,Groundnut,8642.11,3546.94,30653.05
Uttar Pradesh,Utta_District_05,2013.0,Kharif,Mustard,1335.94,1220.8,1630.92
Telangana,Tela_District_08,2011.0,Rabi,Maize,45140.14,4988.94,225201.45
Bihar,Biha_District_14,2018.0,Rabi,Mustard,24430.76,2729.17,66675.7
Assam,Assa_District_03,2016.0,Rabi,Rice,38692.6,662.85,25647.39
Uttar Pradesh,Utta_District_12,2015.0,Kharif,Maize,21408.37,949.23,20321.47
Maharashtra,Maha_District_02,2012.0,Rabi,Jowar,20106.23,4927.2,99067.42
Maharashtra,Maha_District_09,2019.0,Zaid,Maize,37706.3,4932.71,185994.24
Rajasthan,Raja_District_20,2023.0,Zaid,Jowar,37327.83,3236.5,120811.52
Punjab,Punj_District_07,2013.0,Rabi,Barley,,3465.91,130788.26
Karnataka,Karn_District_08,2020.0,Rabi,Mustard,23256.89,1816.46,42245.21
West Bengal,West_District_14,,Zaid,Mustard,26056.89,1663.22,43338.34
Punjab,Punj_District_17,2010.0,Rabi,Wheat,24385.15,1157.61,28228.49
Rajasthan,Raja_District_18,2012.0,Zaid,Rice,28313.22,1603.78,45408.18
Rajasthan,Raja_District_16,2017.0,Kharif,Sugarcane,14751.04,2745.63,40500.9
Maharashtra,Maha_District_08,2017.0,Kharif,Groundnut,8210.06,4830.71,39660.42
Madhya Pradesh,Madh_District_06,2012.0,Kharif,Maize,22402.52,2085.26,46715.08
Haryana,Hary_District_15,2018.0,Zaid,Groundnut,1556.91,4294.64,6686.37
,Odis_District_20,2017.0,Zaid,Jowar,31329.11,2373.82,74369.67
Haryana,Hary_District_08,2015.0,Zaid,Rice,12352.09,3853.12,47594.09
,Guja_District_07,2023.0,Rabi,Sugarcane,47279.18,2213.64,104659.08
Andhra Pradesh,Andh_District_07,2012.0,Zaid,Barley,6830.32,991.38,6771.44
Tamil Nadu,Tami_District_18,2018.0,Kharif,Jowar,417.46,3847.8,1606.3
West Bengal,West_District_11,2018.0,Rabi,Barley,49071.63,4967.68,243772.15
Assam,Assa_District_15,2021.0,Rabi,Groundnut,39231.44,1229.83,48248.0
Telangana,Tela_District_09,2018.0,Zaid,Barley,48887.7,1975.16,96561.03
Karnataka,Karn_District_16,2011.0,Rabi,Groundnut,16747.62,3593.02,60174.53
Karnataka,Karn_District_04,2018.0,Zaid,Jowar,2547.55,4215.96,10740.37
Andhra Pradesh,Andh_District_01,2011.0,Zaid,Wheat,49865.13,3987.81,198852.66
Odisha,Odis_District_20,2012.0,Rabi,Sugarcane,39105.66,2256.41,88238.4
Assam,Assa_District_14,2016.0,Kharif,Wheat,3389.48,4067.0,13785.02
Haryana,Hary_District_05,2021.0,Zaid,Groundnut,29898.19,4592.02,137293.09
Uttar Pradesh,Utta_District_06,2020.0,Zaid,Sugarcane,5886.55,1873.05,
,Tami_District_10,2013.0,Kharif,Soybean,18096.74,3574.76,64691.5
Telangana,Tela_District_06,2015.0,Rabi,Groundnut,39408.48,4824.59,
Punjab,Punj_District_07,,Zaid,Rice,14840.82,2721.36,40387.21
Punjab,Punj_District_15,2010.0,Rabi,Jowar,1545.15,1638.45,2531.65
Telangana,Tela_District_14,2013.0,Rabi,Soybean,18762.78,3172.13,59517.98
Odisha,Odis_District_13,2014.0,Rabi,Maize,23595.19,2140.14,50497.01
Telangana,Tela_District_03,2019.0,Rabi,Barley,31241.49,4228.77,132113.08
West Bengal,West_District_01,2020.0,Kharif,Soybean,12159.89,2042.94,24841.93
Rajasthan,Raja_District_15,,Zaid,Mustard,,4000.73,141128.51
Uttar Pradesh,Utta_District_10,2017.0,Kharif,Wheat,41287.3,1441.99,59535.87
Uttar Pradesh,Utta_District_11,,Rabi,Mustard,27009.42,4550.05,
Uttar Pradesh,Utta_District_08,2023.0,Rabi,Barley,19658.33,2434.47,47857.61
Karnataka,Karn_District_01,2022.0,Rabi,Groundnut,49242.66,1008.74,49673.04
Assam,Assa_District_07,2017.0,Kharif,Rice,35309.54,4325.83,152743.07
Andhra Pradesh,Andh_District_10,,Kharif,Rice,7624.6,3715.04,28325.69
Bihar,Biha_District_04,2021.0,Kharif,Cotton,23539.94,4338.01,102116.5
Rajasthan,Raja_District_16,2014.0,Rabi,Cotton,45381.87,4426.18,200868.33
Telangana,Tela_District_06,2012.0,Rabi,Wheat,3312.82,3905.85,12939.38
Uttar Pradesh,Utta_District_17,2023.0,,Mustard,46084.23,3296.07,151896.85
Assam,Assa_District_08,2012.0,Rabi,Barley,30083.72,702.52,21134.41
Bihar,Biha_District_19,2010.0,Rabi,Cotton,42816.05,708.82,30348.87
Telangana,Tela_District_19,2023.0,Rabi,Jowar,15744.13,,73468.09
Karnataka,Karn_District_12,2020.0,Zaid,Barley,47492.28,4963.55,235730.31
Odisha,Odis_District_04,2010.0,Zaid,Barley,23872.47,1298.43,30996.73
Uttar Pradesh,Utta_District_19,2021.0,Zaid,Mustard,,960.41,23480.52
Haryana,Hary_District_19,,Zaid,Mustard,43639.55,3022.42,131897.05
Odisha,Odis_District_02,2013.0,Kharif,Soybean,20284.84,857.89,17402.16
Andhra Pradesh,Andh_District_05,2021.0,Zaid,Maize,20321.51,4397.86,89371.16
Maharashtra,Maha_District_03,2023.0,Zaid,,35199.96,871.05,30660.93
Telangana,Tela_District_01,2011.0,Kharif,Mustard,8079.37,2265.39,18302.92
Odisha,Odis_District_02,2019.0,Rabi,Maize,5158.62,4703.19,24261.97
Odisha,Odis_District_04,2017.0,Rabi,Rice,32649.37,,30256.17
Odisha,Odis_District_17,2010.0,Kharif,Groundnut,39424.07,2157.83,85070.44
Gujarat,Guja_District_06,2012.0,Rabi,,12319.05,3064.93,37757.03
Madhya Pradesh,Madh_District_12,2020.0,Kharif,Mustard,767.27,2594.29,1990.52
Telangana,Tela_District_02,2020.0,Zaid,Groundnut,42205.87,4676.26,197365.62
Maharashtra,Maha_District_01,2012.0,Rabi,Mustard,17193.48,3390.96,58302.4
Odisha,Odis_District_10,2010.0,Zaid,Groundnut,11418.49,3020.96,34494.8
Punjab,Punj_District_12,2016.0,Kharif,Cotton,12775.98,3071.1,39236.31
Andhra Pradesh,Andh_District_09,2017.0,Kharif,,8668.93,4735.55,41052.15
,Assa_District_09,2021.0,Zaid,Maize,44357.18,2016.13,89429.84
Maharashtra,Maha_District_10,,Rabi,Maize,38855.48,929.77,36126.66
West Bengal,West_District_08,2014.0,Zaid,Wheat,37044.01,1771.07,65607.53
Rajasthan,Raja_District_04,2010.0,Zaid,Cotton,6868.52,3551.86,24396.02
West Bengal,West_District_11,2015.0,Rabi,Rice,23543.36,2885.63,67937.43
Rajasthan,Raja_District_17,2018.0,Rabi,Maize,26074.44,767.52,20012.65
Rajasthan,Raja_District_12,2023.0,Kharif,Maize,2663.87,3205.25,8538.37
Tamil Nadu,Tami_District_01,2015.0,,Barley,31230.85,,22245.42
Bihar,Biha_District_06,,Zaid,Wheat,18984.12,3257.83,61847.04
Rajasthan,Raja_District_20,2019.0,Kharif,Barley,32868.36,4227.24,138942.45
Andhra Pradesh,Andh_District_05,2021.0,Kharif,,21094.54,,62590.88
West Bengal,West_District_14,2020.0,Kharif,Mustard,28970.16,1904.2,55164.98
Andhra Pradesh,Andh_District_19,2022.0,,Wheat,,519.02,1445.93
Rajasthan,Raja_District_01,2023.0,,Wheat,41822.66,1401.04,58595.22
Uttar Pradesh,Utta_District_07,2019.0,Zaid,Soybean,31549.71,3096.71,97700.3
Odisha,Odis_District_02,2020.0,Kharif,Cotton,20041.69,4250.72,85191.61
Uttar Pradesh,Utta_District_07,2020.0,Kharif,Sugarcane,34950.24,602.34,21051.93
Karnataka,Karn_District_12,2013.0,Kharif,Soybean,38857.03,2781.49,108080.44
Assam,Assa_District_19,2016.0,Zaid,Barley,17416.26,3770.98,65676.37
Tamil Nadu,Tami_District_13,2012.0,Zaid,Maize,34334.67,1897.65,65155.19
Bihar,Biha_District_11,2012.0,Kharif,Jowar,49153.64,3419.19,168065.63
,Tela_District_01,2014.0,Kharif,Mustard,30328.41,814.46,24701.28
Assam,Assa_District_09,2017.0,Rabi,Mustard,14038.01,2511.38,35254.78
West Bengal,West_District_08,2013.0,Zaid,Mustard,31568.22,2807.44,88625.88
Maharashtra,,2022.0,Rabi,Sugarcane,38175.34,1681.55,64193.74
Haryana,Hary_District_07,2020.0,Zaid,Rice,35137.63,4174.69,
Rajasthan,Raja_District_19,2017.0,Kharif,Mustard,38275.99,3968.81,151910.13
Bihar,Biha_District_04,2023.0,Kharif,Maize,44436.5,878.8,39050.8
Telangana,Tela_District_18,2010.0,Zaid,Sugarcane,34889.86,4859.05,169531.57
Punjab,Punj_District_20,2015.0,Zaid,Jowar,28725.17,,42453.5
Karnataka,Karn_District_20,2013.0,Zaid,Maize,49937.81,1286.05,64222.52
Odisha,Odis_District_03,2015.0,Rabi,Mustard,16844.33,1274.28,21464.39
Bihar,Biha_District_12,2021.0,Zaid,Groundnut,23279.19,2384.94,55519.47
Rajasthan,Raja_District_01,2023.0,Kharif,Cotton,24612.92,4675.93,115088.29
Telangana,Tela_District_17,2011.0,Kharif,Cotton,23968.39,2815.82,67490.67
Madhya Pradesh,Madh_District_12,,Rabi,Groundnut,44345.44,4179.91,185359.95
Haryana,Hary_District_04,2016.0,Kharif,Jowar,12062.13,558.17,6732.72
Telangana,Tela_District_19,,Rabi,Jowar,31512.03,4301.82,135559.08
Andhra Pradesh,Andh_District_16,2021.0,Zaid,Soybean,27687.22,1450.3,40154.78
Haryana,Hary_District_20,2010.0,Zaid,Barley,37093.62,3512.93,130307.29
Bihar,Biha_District_17,2021.0,Kharif,Barley,28295.12,4385.01,124074.38
Telangana,Tela_District_05,2011.0,Zaid,Wheat,39233.69,3505.78,137544.69
Rajasthan,Raja_District_04,2021.0,Zaid,Sugarcane,33271.46,3479.91,115781.69
Odisha,Odis_District_14,2021.0,Kharif,Jowar,26305.72,2587.65,68070.0
Haryana,Hary_District_14,2014.0,Kharif,Wheat,35509.06,3247.23,115306.08
Karnataka,Karn_District_18,2017.0,Kharif,Wheat,24550.03,1069.98,26268.04
Andhra Pradesh,Andh_District_10,2015.0,Rabi,,35126.25,3406.99,119674.78
Haryana,Hary_District_07,2019.0,Rabi,Barley,17178.2,2103.45,36133.48
Andhra Pradesh,Andh_District_16,2021.0,Kharif,Jowar,12411.45,4828.62,59930.18
,Karn_District_15,2013.0,Zaid,,43024.05,3024.72,130135.7
Punjab,Punj_District_18,2011.0,Rabi,Maize,20142.49,3815.71,76857.9
,Odis_District_15,2023.0,Rabi,Maize,26433.64,4891.33,129295.66
Odisha,Odis_District_16,2017.0,Kharif,Maize,2850.62,654.29,1865.13
Bihar,Biha_District_14,2021.0,Rabi,Sugarcane,28473.69,1414.76,40283.44
Rajasthan,Raja_District_15,2011.0,Zaid,Wheat,30254.78,4016.4,121515.3
,Guja_District_05,2013.0,Kharif,Cotton,6991.68,2482.74,17358.52
Assam,Assa_District_05,2011.0,Rabi,Cotton,34464.49,4252.39,146556.45
Karnataka,Karn_District_02,2019.0,,,24867.57,1427.69,35503.18
Punjab,,2013.0,Zaid,Jowar,29331.38,2545.33,74658.04
Assam,Assa_District_06,2022.0,Zaid,Rice,38619.08,3000.09,115860.72
Tamil Nadu,Tami_District_08,2022.0,Rabi,Cotton,14043.2,3894.77,54695.03
Madhya Pradesh,Madh_District_03,2015.0,Kharif,,25935.58,1298.96,
Maharashtra,Maha_District_09,2023.0,Zaid,Cotton,28197.31,4767.44,134428.98
Punjab,Punj_District_02,2021.0,Zaid,Groundnut,35305.26,1844.62,65124.79
West Bengal,West_District_08,2011.0,Rabi,Rice,35572.57,1771.73,63024.99
Odisha,Odis_District_08,2016.0,Kharif,Soybean,27180.17,2869.68,77998.39
Rajasthan,,2023.0,Zaid,Jowar,12444.8,,25704.36
Assam,Assa_District_18,2010.0,Kharif,Barley,47114.85,1627.69,76688.37
Tamil Nadu,Tami_District_04,2017.0,Zaid,Groundnut,40071.25,3503.17,140376.4
Madhya Pradesh,Madh_District_20,2016.0,Rabi,Cotton,26678.19,1118.82,29848.09
Rajasthan,Raja_District_15,2016.0,Kharif,Groundnut,10308.08,,13456.17
Bihar,Biha_District_19,2012.0,Rabi,Mustard,29381.03,4880.22,143385.89
Gujarat,Guja_District_14,2012.0,Kharif,Rice,43874.24,613.63,26922.55
Punjab,Punj_District_08,,Rabi,Wheat,13758.96,1207.66,16616.15
Telangana,Tela_District_03,2014.0,Rabi,Maize,48786.32,1560.25,76118.86
Karnataka,Karn_District_09,2013.0,Rabi,,10145.53,3293.94,33418.77
Gujarat,Guja_District_15,2020.0,Kharif,Maize,27853.71,1516.33,42235.42
West Bengal,West_District_14,2021.0,Kharif,Groundnut,33551.21,936.53,31421.71
Gujarat,Guja_District_03,2017.0,Zaid,Soybean,1066.52,870.87,928.8
Odisha,Odis_District_19,2023.0,Rabi,Barley,18306.92,,89476.35
Rajasthan,Raja_District_09,2015.0,Rabi,Rice,27407.63,3896.27,106787.53
Bihar,Biha_District_16,,Zaid,Groundnut,16142.64,3737.03,60325.53
Maharashtra,Maha_District_19,2013.0,Kharif,Barley,48312.44,2109.92,101935.38
West Bengal,West_District_04,2020.0,Kharif,Maize,49953.07,3372.84,168483.71
Madhya Pradesh,Madh_District_15,2012.0,Rabi,Mustard,37454.71,1634.75,61229.09
West Bengal,West_District_15,2020.0,Kharif,Barley,32190.23,2799.53,90117.51
,Assa_District_19,2012.0,Rabi,Sugarcane,47824.49,4571.04,218607.66
Tamil Nadu,Tami_District_16,2010.0,Zaid,Maize,19893.96,4760.91,94713.35
Maharashtra,Maha_District_20,2010.0,Zaid,Soybean,44252.15,3156.73,139692.09
Rajasthan,Raja_District_05,2015.0,Zaid,Soybean,4197.68,1223.56,5136.11
West Bengal,West_District_14,2016.0,Kharif,Maize,3936.02,985.97,3880.8
Bihar,Biha_District_20,2012.0,Kharif,Sugarcane,48849.92,1454.75,71064.42
Odisha,Odis_District_13,2013.0,Rabi,Wheat,34573.64,3364.38,116318.86
Telangana,Tela_District_15,2021.0,Rabi,Wheat,31594.13,1430.17,45184.98
Telangana,Tela_District_10,2010.0,,Barley,29009.4,3314.92,96163.84
Uttar Pradesh,Utta_District_12,,Zaid,Maize,,1337.73,38209.89
Karnataka,Karn_District_15,,Kharif,Groundnut,36180.72,829.59,30015.16
Gujarat,Guja_District_01,2017.0,Kharif,Cotton,29600.88,2463.17,72912.0
Bihar,Biha_District_12,2011.0,Rabi,Jowar,12589.3,4133.25,52034.72
Punjab,Punj_District_13,2012.0,Rabi,Maize,8877.04,4698.42,41708.06
Tamil Nadu,,2018.0,Kharif,Groundnut,44239.79,2122.64,93905.15
Rajasthan,Raja_District_11,2012.0,Rabi,Rice,15327.13,1118.69,17146.31
Assam,Assa_District_02,2014.0,Kharif,Groundnut,45824.76,3323.89,152316.46
Gujarat,Guja_District_13,2011.0,Zaid,Maize,1686.0,2799.5,4719.96
Madhya Pradesh,Madh_District_14,2020.0,,Maize,4381.37,3081.88,13502.86
Maharashtra,Maha_District_05,2013.0,Kharif,Wheat,25497.19,872.81,22254.2
Tamil Nadu,Tami_District_05,2023.0,Rabi,Rice,40811.44,1680.43,68580.77
Bihar,Biha_District_12,2022.0,Rabi,Barley,27120.07,3375.67,91548.41
Maharashtra,Maha_District_02,2010.0,,Sugarcane,48119.0,2722.15,130987.14
,,2011.0,,Sugarcane,45874.06,2096.86,
Tamil Nadu,Tami_District_20,2018.0,Kharif,Jowar,42886.12,1561.22,66954.67
Assam,Assa_District_02,2016.0,Zaid,Groundnut,35403.24,898.75,
Rajasthan,Raja_District_13,2011.0,Rabi,,49303.91,4792.71,236299.34
Tamil Nadu,Tami_District_02,2012.0,Zaid,Cotton,22166.46,2857.71,63345.31
Bihar,Biha_District_11,2013.0,Rabi,Rice,29928.97,1737.67,52006.67
Karnataka,Karn_District_12,2021.0,Kharif,Maize,33756.12,3643.53,122991.44
Tamil Nadu,Tami_District_16,2020.0,Kharif,Barley,26301.32,1164.83,30636.57
Rajasthan,Raja_District_09,2017.0,Rabi,Maize,45967.38,1017.7,46781.0
Haryana,Hary_District_19,2017.0,Zaid,Cotton,31495.69,963.9,30358.7
Maharashtra,Maha_District_02,2011.0,Kharif,Wheat,7390.43,592.42,4378.24
West Bengal,West_District_07,2012.0,Zaid,Maize,18231.87,3378.12,61589.44
Gujarat,Guja_District_07,2019.0,Zaid,Sugarcane,,3535.43,92363.32
,Maha_District_20,2018.0,Rabi,Soybean,33783.44,1130.78,38201.64
West Bengal,West_District_12,,Zaid,Jowar,2961.14,3314.11,9813.54
West Bengal,West_District_16,2011.0,Kharif,Cotton,32695.89,3005.17,98256.71
Bihar,Biha_District_02,2020.0,Zaid,Rice,12363.55,4148.44,51289.45
Andhra Pradesh,Andh_District_18,2013.0,Kharif,Wheat,3876.73,3345.4,12969.21
Uttar Pradesh,Utta_District_03,2023.0,Rabi,Wheat,6108.54,3445.01,21043.98
Uttar Pradesh,Utta_District_13,2011.0,,Groundnut,20944.52,3731.46,78153.64
Odisha,Odis_District_17,2015.0,Kharif,Jowar,2704.39,2997.87,
Telangana,Tela_District_17,2017.0,Rabi,Mustard,7329.41,3570.72,26171.27
West Bengal,West_District_14,2018.0,Rabi,Maize,6085.79,831.12,5058.02
Punjab,Punj_District_19,2013.0,Zaid,Wheat,35684.83,785.89,28044.35
Andhra Pradesh,Andh_District_17,,Kharif,Sugarcane,11304.09,4211.31,
Rajasthan,Raja_District_15,2017.0,Kharif,Rice,40503.45,4343.57,175929.57
Andhra Pradesh,Andh_District_13,2012.0,Kharif,Maize,16372.38,2876.22,47090.57
Bihar,Biha_District_10,2015.0,Rabi,Jowar,38690.03,1116.43,43194.71
Rajasthan,Raja_District_20,2010.0,Zaid,Groundnut,36247.1,938.69,34024.79
Gujarat,Guja_District_15,2012.0,Kharif,Mustard,45671.21,3367.9,153816.07
Madhya Pradesh,Madh_District_08,2012.0,Kharif,Maize,24715.94,2681.28,66270.36
Telangana,Tela_District_16,2011.0,Zaid,Sugarcane,9149.97,2056.63,18818.1
Assam,Assa_District_01,2021.0,Zaid,Sugarcane,36383.47,2934.25,106758.2
Andhra Pradesh,Andh_District_15,2023.0,Zaid,Barley,,1378.61,36550.23
Telangana,Tela_District_16,2022.0,Zaid,Rice,34549.08,2264.15,78224.3
Rajasthan,Raja_District_10,2011.0,Rabi,Rice,,4747.03,43764.72
Gujarat,Guja_District_01,2020.0,Kharif,Rice,25389.26,2876.16,73023.57
Rajasthan,Raja_District_10,2016.0,Kharif,,49070.46,2148.83,105444.08
Madhya Pradesh,Madh_District_19,2019.0,Kharif,Mustard,47156.73,3627.16,171045.0
Punjab,Punj_District_01,2021.0,Kharif,Jowar,31691.47,1554.88,49276.43
Punjab,Punj_District_20,2023.0,Kharif,Wheat,2682.61,,6626.13
Haryana,Hary_District_02,2020.0,Rabi,Groundnut,607.53,819.51,497.88
West Bengal,West_District_14,2019.0,Zaid,Maize,29806.81,3760.12,112077.18
Andhra Pradesh,Andh_District_15,2022.0,Kharif,Rice,8480.62,3796.25,32194.55
Telangana,Tela_District_02,2010.0,Rabi,Rice,47491.32,,182570.41
West Bengal,West_District_13,2023.0,Kharif,Groundnut,39257.29,3653.21,143415.12
Bihar,Biha_District_19,2012.0,Kharif,Cotton,11314.4,2124.0,24031.79
,,2016.0,Rabi,Wheat,47468.42,3475.45,164974.12
Karnataka,Karn_District_13,2014.0,Rabi,Maize,39472.33,4859.13,191801.18
Tamil Nadu,Tami_District_12,2016.0,Zaid,Wheat,11648.7,1947.59,22686.89
Uttar Pradesh,Utta_District_07,2011.0,,Barley,32275.6,609.61,
Bihar,Biha_District_02,2018.0,Zaid,Jowar,28603.83,4139.1,118394.11
Maharashtra,Maha_District_03,2012.0,Kharif,Rice,30561.12,1829.27,55904.54
Uttar Pradesh,Utta_District_02,2018.0,Kharif,Cotton,36232.79,1157.14,41926.41
Bihar,Biha_District_05,2020.0,Kharif,Wheat,44749.2,954.12,42696.11
Madhya Pradesh,Madh_District_07,2021.0,Zaid,Cotton,43188.21,2740.14,118341.74
Assam,,2015.0,Kharif,Cotton,21489.49,2752.98,
Odisha,Odis_District_06,2010.0,Kharif,Rice,10090.29,,25827.01
Tamil Nadu,Tami_District_14,2021.0,Zaid,Soybean,42501.02,4104.3,174436.94
Karnataka,Karn_District_14,2019.0,Kharif,Wheat,8236.12,3530.39,29076.72
Punjab,Punj_District_13,2010.0,Zaid,Wheat,42856.18,4188.95,179522.4
Assam,Assa_District_15,2022.0,Kharif,Cotton,21339.06,716.42,15287.73
Gujarat,Guja_District_12,2019.0,Kharif,Groundnut,46565.35,2281.48,106237.91
Karnataka,Karn_District_03,2017.0,Kharif,Groundnut,18112.73,3917.82,70962.42
Karnataka,Karn_District_20,2011.0,Kharif,Cotton,13272.21,4256.37,56491.44
Punjab,Punj_District_17,2012.0,Zaid,Soybean,3894.97,3833.2,14930.2
Gujarat,Guja_District_20,2014.0,Kharif,Cotton,48292.9,4980.96,240545.0
Rajasthan,Raja_District_10,2019.0,Rabi,Barley,46197.84,4418.43,204121.92
,Andh_District_20,2019.0,Rabi,Barley,14016.12,4849.92,67977.06
Odisha,Odis_District_07,2017.0,Kharif,Rice,46402.04,2904.68,134783.08
Uttar Pradesh,Utta_District_18,2011.0,Rabi,Cotton,20163.67,991.7,19996.31
Tamil Nadu,Tami_District_15,2016.0,Zaid,Mustard,29572.64,3652.46,108012.88
Telangana,Tela_District_01,2020.0,Rabi,Sugarcane,20259.43,2327.13,47146.33
Assam,Assa_District_03,2012.0,,Soybean,28708.24,625.03,17943.51
Uttar Pradesh,Utta_District_08,2017.0,,Barley,47897.51,1804.58,86434.89
West Bengal,West_District_15,2010.0,Kharif,Rice,7130.45,,3741.35
Assam,Assa_District_09,2010.0,Kharif,Rice,42858.89,4384.43,187911.8
Gujarat,Guja_District_05,2010.0,Rabi,Groundnut,4855.8,1185.09,5754.56
Madhya Pradesh,Madh_District_06,2017.0,Zaid,Groundnut,,1335.67,
,West_District_19,2016.0,Kharif,Barley,36817.47,761.18,28024.72
Bihar,Biha_District_01,2022.0,Zaid,Jowar,27530.5,2222.56,61188.19
Karnataka,Karn_District_04,2014.0,Rabi,Groundnut,23300.83,2411.41,56187.85
Odisha,Odis_District_08,2010.0,Rabi,Mustard,7742.64,1491.27,11546.37
Assam,Assa_District_20,2016.0,Rabi,Sugarcane,3333.9,1018.79,3396.54
Andhra Pradesh,Andh_District_16,2018.0,Rabi,Sugarcane,48896.95,1759.04,86011.69
Tamil Nadu,Tami_District_08,2019.0,Kharif,Wheat,15420.57,1071.98,16530.54
Punjab,Punj_District_15,2023.0,Zaid,Cotton,37782.69,4658.64,176015.95
